"Date","rlc_end_time","nubbinID","uid","rlc_day","phase_full","tp2","pmax","maxNPQ_Ypoint1","deltaNPQ","alpha_est","alpha_st_err","alpha_t","alpha_p","ek_est","ek_st_err","ek_t","ek_p","QuanYield","F0","Fm","rlc_order","genotype","phase","trt1","trt2","rank"
"2024-08-03","8:05:43 AM",23,"2024-08-03_23",40,"selection","s",19.86,0.099,0.09,0.64045570063016,0.0296948136659548,21.5679312837193,6.4839564149625e-07,31.0026046243197,2.52632299451858,12.2718293312402,1.78355973435144e-05,0.579,149,354,4,"H","r","nut","NO3",12
"2024-08-03","8:11:00 AM",20,"2024-08-03_20",40,"selection","s",17.54,0.181,0.143,0.560052740934819,0.0223298789627405,25.0808677409008,2.64499533170117e-07,31.3121380965021,2.2016630092075,14.2220394154568,7.55430826619145e-06,0.56,146,332,5,"G","r","nut","NH4",13
"2024-08-03","8:23:06 AM",24,"2024-08-03_24",40,"selection","s",14.56,0.089,0.078,0.562065942733581,0.0360516944578145,15.5905554839115,4.40886014618874e-06,25.9005914821027,2.74224595461319,9.44502860457541,8.01338586523e-05,0.511,90,184,5,"H","r","CTL","CTL",14
"2024-08-03","8:28:15 AM",37,"2024-08-03_37",40,"selection","s",24.78,0.081,0.112,0.48477763174537,0.0241627616001174,20.0630060325147,9.9553589060252e-07,51.1231187307063,5.27073789768036,9.69942344376591,6.89114564289543e-05,0.43,53,93,5,"M","r","dead","dead",15
"2024-08-03","8:38:52 AM",14,"2024-08-03_14",40,"selection","s",6.86,0.059,0.045,0.237063223743034,0.0408958954132169,5.79674858192293,0.00440364900874085,28.9453362272328,8.64811869876556,3.34700959081013,0.0286483616772865,0.403,43,72,6,"E","r","CTL","CTL",16
"2024-08-03","8:49:54 AM",11,"2024-08-03_11",40,"selection","s",12.98,0.045,0.042,0.561155243027572,0.031369597056271,17.8885065696244,1.96189944530456e-06,23.1261977477414,2.04964095225174,11.2830482442961,2.89876543479457e-05,0.629,146,394,6,"D","r","nut","NO3",17
"2024-08-03","8:56:46 AM",26,"2024-08-03_26",40,"selection","s",20.85,0.185,0.159,0.673902172165014,0.0277828669910613,24.2560342092064,3.22713059474817e-07,30.942596677102,2.24051011891511,13.8105141395589,8.96851697753911e-06,0.602,140,352,6,"I","r","nut","NH4",18
"2024-08-03","9:07:46 AM",31,"2024-08-03_31",40,"selection","s",11.6,0.142,0.108,0.517398353032295,0.0244173664911608,21.1897688974606,7.20129957500865e-07,22.4179861248771,1.65873161814401,13.5151376386983,1.01746695028902e-05,0.549,138,306,7,"K","r","nut","NH4",19
"2024-08-03","9:12:38 AM",34,"2024-08-03_34",40,"selection","s",7.65,0.036,0.022,0.476830018114682,0.144421127628472,3.30166386279258,0.0298867872586043,16.0398462202788,6.76229489879525,2.37195308106667,0.0766576983909521,0.465,76,142,7,"L","r","dead","dead",20
"2024-08-03","9:18:17 AM",29,"2024-08-03_29",40,"selection","s",11.77,0.063,0.052,0.558914557021323,0.0297553754266349,18.7836499794596,1.47026644299649e-06,21.0567866708758,1.71843078234549,12.2534971365768,1.7990874030986e-05,0.49,146,286,7,"J","r","CTL","CTL",21
"2024-08-03","9:21:14 AM",4,"2024-08-03_4",40,"selection","s",3.96,0.007,0,1.23547944433376,20.7226473433285,0.0596197688386332,0.956207779861587,3.20876107652455,53.9464443694702,0.0594804924407673,0.956309921045607,0.212,215,273,8,"B","r","dead","dead",22
"2024-08-03","9:28:34 AM",21,"2024-08-03_21",40,"selection","s",22.29,0.161,0.142,0.60170069736335,0.0208683477187661,28.8331738320741,1.15278987451862e-07,37.0526135067,2.39868705252411,15.4470394408933,4.65491162819579e-06,0.555,189,425,8,"G","r","nut","NO3",23
"2024-08-03","9:33:09 AM",17,"2024-08-03_17",40,"selection","s",18.66,0.226,0.198,0.6833797023442,0.0365083875764361,18.7184301391957,1.5008120601909e-06,27.3082815243452,2.45346320579536,11.130503795549,3.13520502793233e-05,0.572,223,521,8,"F","r","nut","NO3",24
"2024-08-03","9:44:39 AM",5,"2024-08-03_5",40,"selection","s",25.76,0.621,0.507,0.527138008263595,0.0337819779339715,15.6041191339924,4.38639832243792e-06,48.8771231263653,6.39006391322346,7.6489255491201,0.000260774512662658,0.609,157,402,9,"B","r","nut","NO3",25
"2024-08-03","9:53:11 AM",32,"2024-08-03_32",40,"selection","s",6.59,0.069,0.05,0.570985513148775,0.456571924884197,1.25059269313065,0.257642041586411,11.5455227824053,11.4424558228002,1.00900741599541,0.351915901438698,0.444,60,108,9,"K","r","dead","dead",26
"2024-08-03","9:57:47 AM",28,"2024-08-03_28",40,"selection","s",17.17,0.187,0.161,0.46906870174826,0.0159633864653424,29.3840346950592,1.02976893977752e-07,36.6081208352573,2.31618650724342,15.8053424112318,4.06831380549837e-06,0.476,143,273,9,"J","r","nut","NH4",27
"2024-08-03","9:59:39 AM",48,"2024-08-03_48",40,"selection","s",16.1,0.144,0.124,0.432644544391614,0.0323458508435303,13.3755808893229,1.08095182263083e-05,37.2034066399542,5.19878240634852,7.15617691452581,0.000375608405784153,0.536,96,207,10,"P","r","CTL","CTL",28
"2024-08-03","10:14:00 AM",33,"2024-08-03_33",40,"selection","s",7.27,0.067,0.058,0.934385806627763,0.472243037759852,1.9786121380638,0.0952068948954053,7.78453703611861,4.34802630766867,1.7903610708125,0.123591076988016,0.464,60,112,10,"K","r","dead","dead",29
"2024-08-03","10:18:48 AM",38,"2024-08-03_38",40,"selection","s",23.82,0.222,0.198,0.562231000346858,0.0236436830436791,23.7793324884367,3.63137662288981e-07,42.366094568331,3.47426630460119,12.1942565289894,1.8503489015051e-05,0.558,168,380,10,"M","r","nut","NH4",30
"2024-08-03","10:46:08 AM",35,"2024-08-03_35",40,"selection","s",6.28,0.078,0.041,2.26431222078446,270.385620031209,0.00837438108033669,0.993719305953294,2.77391688971713,331.501699262737,0.00836773053014914,0.993724293647488,0.459,60,111,11,"L","r","nut","NO3",31
"2024-08-03","10:52:44 AM",6,"2024-08-03_6",40,"selection","s",17.58,0.225,0.196,0.798514952856921,0.0371114382805382,21.5166802973431,6.57612669849429e-07,22.0207524345837,1.59431425767084,13.8120526292941,8.96268472824213e-06,0.595,130,321,11,"B","r","nut","NH4",32
"2024-08-03","10:57:36 AM",18,"2024-08-03_18",40,"selection","s",20.53,0.325,0.269,0.539109500756552,0.0213881051504634,25.2060431236879,2.56778674467665e-07,38.0725567080125,2.84480017417304,13.3832094969834,1.07736481699935e-05,0.53,142,302,11,"F","r","nut","NH4",33
"2024-08-03","11:08:59 AM",10,"2024-08-03_10",40,"selection","s",50.41,0.571,0.471,0.221821644989223,0.0413290528809246,5.36720852588434,0.00581817331186441,227.23485375388,165.268914010684,1.37494007941015,0.241138945054544,0.455,48,88,12,"D","r","nut","NH4",34
"2024-08-03","11:15:47 AM",7,"2024-08-03_7",40,"selection","s",18.82,0.047,0.044,0.563270288484324,0.0392366203467163,14.3557289977312,7.15194116465309e-06,33.4133034617982,4.19654554935478,7.96209717464774,0.000208895669577974,0.466,166,311,12,"C","r","CTL","CTL",35
"2024-08-03","11:20:59 AM",39,"2024-08-03_39",40,"selection","s",16.35,0.175,0.151,0.664997700275932,0.0467965485873679,14.2104005605114,7.59056652828629e-06,24.5835930471011,2.80323340827017,8.76972747776693,0.000121805242780258,0.518,165,342,12,"M","r","nut","NO3",36
"2024-08-03","11:28:05 AM",22,"2024-08-03_22",40,"selection","s",13.18,0.156,0.107,0.498237942457996,0.0284547974215664,17.5098045885357,2.2259529144482e-06,26.4536794049878,2.51247952594492,10.528913422703,4.31392648319632e-05,0.483,134,259,13,"H","r","nut","NH4",37
"2024-08-16","8:40:22 AM",23,"2024-08-16_23",53,"recovery","1",26.34,0.163,0.159,0.725629841701569,0.0295461039409765,24.5592394567873,2.99728717000033e-07,36.3001384724858,2.74018768355443,13.2473183097441,1.14338961701091e-05,0.634,177,484,1,"H","r","nut","NO3",1
"2024-08-16","8:44:58 AM",38,"2024-08-16_38",53,"recovery","1",25.51,0.176,0.176,0.776716821503026,0.0309502461643269,25.0956589288219,2.63573251536944e-07,32.8485877928238,2.34640849926817,13.9995179028158,8.28389929939025e-06,0.629,166,448,1,"M","r","nut","NH4",2
"2024-08-16","8:50:18 AM",48,"2024-08-16_48",53,"recovery","1",17.5,0.175,0.158,0.806140609905143,0.0508307035734787,15.8593242515288,3.98760074958482e-06,21.7133957052304,2.12209629394162,10.2320501511736,5.0810427482052e-05,0.574,103,242,1,"P","r","CTL","CTL",3
"2024-08-16","8:55:01 AM",40,"2024-08-16_40",53,"recovery","1",11.77,0.096,0.07,0.576779548868794,0.0499534650433472,11.5463371433452,8.54670075749446e-05,20.4077581472605,2.68385688892416,7.60389208213003,0.00062493600382039,0.413,47,80,2,"N","r","nut","NO3",4
"2024-08-16","9:00:20 AM",5,"2024-08-16_5",53,"recovery","1",24.47,0.285,0.283,0.713890724656785,0.0279148327778229,25.5738850502425,2.35565379384862e-07,34.2746718854716,2.43730432548575,14.0625327445069,8.06928576552539e-06,0.609,178,455,2,"B","r","nut","NO3",5
"2024-08-16","9:10:53 AM",28,"2024-08-16_28",53,"recovery","1",20.63,0.124,0.109,0.820553079065672,0.0278958112145227,29.4149208551601,1.02333721518734e-07,25.1407233896921,1.39600893562992,18.0089989025378,1.88566185950065e-06,0.612,130,335,2,"J","r","nut","NH4",6
"2024-08-16","9:16:01 AM",10,"2024-08-16_10",53,"recovery","1",19.89,0.235,0.226,0.77651200280161,0.0570209725613912,13.6180069879654,9.73437546407924e-06,25.6114317692512,3.0921012770648,8.28285669658371,0.000167703082600967,0.607,132,336,3,"D","r","nut","NH4",7
"2024-08-16","9:21:22 AM",7,"2024-08-16_7",53,"recovery","1",22.41,0.027,0.047,0.545226285533579,0.0339919115659189,16.0398830314749,3.73084924187088e-06,41.1005048487341,4.9481557141402,8.3062270516836,0.000165088013553161,0.455,187,343,3,"C","r","CTL","CTL",8
"2024-08-16","9:26:29 AM",6,"2024-08-16_6",53,"recovery","1",16.37,0.221,0.212,0.903726856146075,0.0577710950840718,15.643235684401,4.32236176699485e-06,18.1173580438624,1.68151303763083,10.7744380438399,3.77963690818107e-05,0.609,125,320,3,"B","r","nut","NH4",9
"2024-08-16","9:31:45 AM",41,"2024-08-16_41",53,"recovery","1",14.05,0.221,0.193,0.61391161727794,0.0525342249435546,11.685936509724,2.36742848832531e-05,22.8837521279892,3.09294462144506,7.39869442515192,0.000313074664739028,0.489,93,182,4,"N","r","CTL","CTL",10
"2024-08-16","9:36:26 AM",39,"2024-08-16_39",53,"recovery","1",38.52,0.142,0.136,0.711591247775739,0.0301388182703039,23.6104561696395,3.78853329024415e-07,54.1330432068937,4.82570271131316,11.2176498315958,2.99750490868136e-05,0.612,140,361,4,"M","r","nut","NO3",11
"2024-08-16","9:41:24 AM",22,"2024-08-16_22",53,"recovery","1",23.52,0.208,0.178,0.813148653271256,0.0315933533598844,25.7379659578571,2.26766102085844e-07,28.9262934476851,1.92844710079381,14.9997858047432,5.53070320585987e-06,0.615,134,348,4,"H","r","nut","NH4",12
"2024-08-16","9:46:02 AM",18,"2024-08-16_18",53,"recovery","1",42.33,0.177,0.177,0.758510400790541,0.0257167776829136,29.4947683626203,1.00692562586246e-07,55.8120534622479,4.01949249301135,13.8853483516359,8.68986740812061e-06,0.65,165,472,5,"F","r","nut","NH4",13
"2024-08-16","9:55:50 AM",42,"2024-08-16_42",53,"recovery","1",21.39,0.202,0.178,0.823586888784161,0.042196563339004,19.5178664709618,1.17190000800658e-06,25.9740405127635,2.1988730723244,11.8124328501175,2.22456734165862e-05,0.597,192,476,5,"N","r","CTL","CTL",14
"2024-08-16","9:59:50 AM",46,"2024-08-16_46",53,"recovery","1",31.6,0.236,0.232,0.804409343524842,0.0446935074541843,17.9983489626418,1.89225959003822e-06,39.2845603092235,4.15337723504859,9.45846189402633,7.94908036880334e-05,0.66,82,241,5,"P","r","nut","NH4",15
"2024-08-16","10:06:16 AM",25,"2024-08-16_25",53,"recovery","1",28.91,0.183,0.183,0.738605369413903,0.0363189676978834,20.3366289360958,9.18770273292099e-07,39.141181991144,3.65803198708044,10.7000655350703,3.9329366614496e-05,0.64,147,408,6,"I","r","nut","NO3",16
"2024-08-16","10:10:46 AM",19,"2024-08-16_19",53,"recovery","1",22.89,0.396,0.364,0.634918169217003,0.0359098003035862,17.6809161802438,2.10182689305285e-06,36.051560439935,3.77148041088882,9.55899448286906,7.48633702227219e-05,0.584,176,423,6,"G","r","CTL","CTL",17
"2024-08-16","10:15:50 AM",36,"2024-08-16_36",53,"recovery","1",16.3,0.094,0.087,0.947302920777759,0.0635968232430481,14.8954440248918,5.76173743223097e-06,17.2047040025152,1.64596065789606,10.4526824015995,4.49727902866596e-05,0.592,62,152,6,"L","r","CTL","CTL",18
"2024-08-16","10:19:54 AM",29,"2024-08-16_29",53,"recovery","1",16.7,0.116,0.093,0.670440071375061,0.0580219462737616,11.5549393709022,8.5159174991142e-05,24.9120989881231,3.51542664468371,7.08650798496876,0.000866319928074902,0.526,64,135,7,"J","r","CTL","CTL",19
"2024-08-16","10:30:11 AM",43,"2024-08-16_43",53,"recovery","1",18.72,0.14,0.106,0.688102975201155,0.0493224199746642,13.9511195021375,8.45324424393669e-06,27.2097994374677,3.27582062492451,8.30625438720251,0.000165084982476423,0.607,48,122,7,"O","r","nut","NO3",20
"2024-08-16","10:34:43 AM",12,"2024-08-16_12",53,"recovery","1",52.11,0.38,0.378,0.69095573315488,0.0250819770602217,27.5478975001013,1.51284417387507e-07,75.4101406007849,6.34004112161316,11.894266796427,2.13747473595272e-05,0.666,176,527,7,"D","r","CTL","CTL",21
"2024-08-16","10:39:13 AM",27,"2024-08-16_27",53,"recovery","1",14.79,0.06,0.056,0.478005342993082,0.01821408618748,26.2437180802215,2.01958456880802e-07,30.9430095158066,2.07085232382266,14.9421613312762,5.65693522462247e-06,0.377,165,265,8,"I","r","dead","dead",22
"2024-08-16","10:44:03 AM",30,"2024-08-16_30",53,"recovery","1",29.53,0.319,0.276,0.612602043632732,0.0428402950711009,14.2996690992911,7.31755486744344e-06,48.2121952246003,6.84893455076947,7.03937157921647,0.000410783800136744,0.525,57,120,8,"J","r","nut","NO3",23
"2024-08-16","10:48:12 AM",35,"2024-08-16_35",53,"recovery","1",21.51,0.182,0.166,0.649003345657534,0.0801795498113812,8.09437502685267,0.0012661088647424,33.1473295051811,7.41914189191901,4.46781177500938,0.0110933454924002,0.569,28,65,8,"L","r","nut","NO3",24
"2024-08-16","10:53:38 AM",20,"2024-08-16_20",53,"recovery","1",28.1,0.142,0.148,0.719976446654153,0.0251444102272429,28.6336581429971,1.20151609207789e-07,39.0353014941713,2.58873733541461,15.0788961707927,5.36270042200913e-06,0.612,131,338,9,"G","r","nut","NH4",25
"2024-08-16","10:57:24 AM",16,"2024-08-16_16",53,"recovery","1",15.67,0.079,0.079,0.405753483030563,0.0260704627750754,15.5637238407015,9.950343041805e-05,38.6250031428321,4.74437188983346,8.14122586502972,0.00123858103226734,0.333,64,96,9,"F","r","CTL","CTL",26
"2024-08-16","11:07:40 AM",11,"2024-08-16_11",53,"recovery","1",17.2,0.19,0.166,0.618591715798494,0.026497175333734,23.3455720471063,4.05128850949209e-07,27.8078652477787,2.01593740647607,13.7940122339353,9.03135209587497e-06,0.563,131,300,9,"D","r","nut","NO3",27
"2024-08-16","11:12:27 AM",37,"2024-08-16_37",53,"recovery","1",60.97,0.161,0.176,0.506492803727621,0.038162656381293,13.2719483326087,1.13108140225576e-05,120.369057695627,23.7483097915289,5.06853156086765,0.00229130223966979,0.538,60,130,10,"M","r","dead","dead",28
"2024-08-16","11:17:13 AM",24,"2024-08-16_24",53,"recovery","1",27.61,0.25,0.239,0.631453048608965,0.0657563360366656,9.6029232568078,7.29397560286945e-05,43.7220630385324,8.96850584307466,4.87506657224223,0.00278007440065918,0.516,46,95,10,"H","r","CTL","CTL",29
"2024-08-16","11:21:35 AM",26,"2024-08-16_26",53,"recovery","1",23.43,0.162,0.16,0.802458915446858,0.0284309780008383,28.224808707713,1.30906997798147e-07,29.1978806512484,1.78082010437759,16.3957496770586,3.27901917957638e-06,0.625,199,531,10,"I","r","nut","NH4",30
"2024-08-16","11:25:29 AM",45,"2024-08-16_45",53,"recovery","1",27.87,0.091,0.123,0.439114555948622,0.0603190258905181,7.27986815877358,0.000765002394848948,63.4575221311623,19.4145546156299,3.26855410219275,0.0222341000205043,0.433,34,60,11,"O","r","CTL","CTL",31
"2024-08-16","11:35:50 AM",31,"2024-08-16_31",53,"recovery","1",22.47,0.521,0.456,0.613020226132721,0.0402615431277091,15.2259495913564,5.06592131131835e-06,36.658478814615,4.47812247629492,8.18612688881731,0.000179047798162176,0.554,95,213,11,"K","r","nut","NH4",32
"2024-08-16","11:40:16 AM",21,"2024-08-16_21",53,"recovery","1",26.24,0.264,0.224,0.674422545920639,0.0253147606318844,26.6414743448608,1.84653095679109e-07,38.910364867832,2.77049977847935,14.0445291387783,8.12993533094106e-06,0.576,177,417,11,"G","r","nut","NO3",33
"2024-08-16","11:49:45 AM",17,"2024-08-16_17",53,"recovery","1",13.64,0.511,0.345,0.266909687598749,0.022182626745685,12.0323751852638,1.99930513465984e-05,51.1047991386564,8.78441260105084,5.81766834728857,0.00113336178536487,0.314,140,204,12,"F","r","nut","NO3",34
"2024-08-16","11:54:44 AM",1,"2024-08-16_1",53,"recovery","1",24.47,0.134,0.166,0.605333022610621,0.0208534689816614,29.0279292688882,1.1074338331803e-07,40.4290345481759,2.67519262940718,15.1125695038772,5.29299563104891e-06,0.482,127,245,12,"A","r","dead","dead",35
"2024-08-16","11:59:39 AM",4,"2024-08-16_4",53,"recovery","1",28.33,0.139,0.157,0.528278122568909,0.0381984918979301,13.8298162131771,8.89566313475596e-06,53.6204060184085,8.13706802796272,6.58964701218474,0.00058659952188986,0.476,86,164,12,"B","r","dead","dead",36
"2024-08-25","7:28:43 AM",28,"2024-08-25_28",62,"recovery","9",28.55,0.242,0.217,0.78553524713314,0.03440682884889,22.8307947408667,4.62517310016432e-07,36.3483873492989,2.95286175251465,12.3095459238295,1.7520998602109e-05,0.645,131,369,1,"J","r","nut","NH4",1
"2024-08-25","7:33:53 AM",42,"2024-08-25_42",62,"recovery","9",21.93,0.197,0.179,0.911407272525294,0.0443542836247927,20.5483483903197,8.64079258454838e-07,24.0578115921801,1.88258755615208,12.7791196290244,1.40976014854815e-05,0.631,184,499,1,"N","r","CTL","CTL",2
"2024-08-25","7:39:51 AM",41,"2024-08-25_41",62,"recovery","9",22.32,0.102,0.102,0.514053111845691,0.0296711547998014,17.3250119624307,1.17370068948108e-05,43.4126104860362,4.94727244945781,8.77505957667521,0.00031874726221015,0.495,49,97,1,"N","r","CTL","CTL",3
"2024-08-25","7:45:47 AM",6,"2024-08-25_6",62,"recovery","9",16.91,0.193,0.188,0.660912012869652,0.0349682558912632,18.9003424970583,7.63865754043939e-06,25.5844512475191,2.228330836019,11.4814419986337,8.78326028550919e-05,0.578,81,192,2,"B","r","nut","NH4",4
"2024-08-25","7:57:05 AM",18,"2024-08-25_18",62,"recovery","9",31.59,0.298,0.282,0.876625577900114,0.0403838455617396,21.7073328630854,6.24076988696869e-07,36.0337734308867,3.06990090091232,11.7377643754488,2.30764495923842e-05,0.67,236,715,2,"F","r","nut","NH4",5
"2024-08-25","8:05:32 AM",5,"2024-08-25_5",62,"recovery","9",20.3,0.174,0.176,0.780653782881469,0.0385825881515983,20.2333181956102,9.46915228923693e-07,26.0086058562581,2.124941748045,12.2396794548305,1.81089497684276e-05,0.614,182,472,2,"B","r","nut","NO3",6
"2024-08-25","8:10:06 AM",25,"2024-08-25_25",62,"recovery","9",33.13,0.23,0.222,0.827614010358485,0.0298428215562313,27.7324316938013,1.45383754408359e-07,40.0287122066436,2.76347582122517,14.4849149390774,6.78661189840041e-06,0.66,182,535,3,"I","r","nut","NO3",7
"2024-08-25","8:15:26 AM",12,"2024-08-25_12",62,"recovery","9",43.31,0.301,0.312,0.789518387869204,0.0324595609435264,24.323138234766,3.17454218141809e-07,54.8553876928472,4.76580034267203,11.5102152311508,2.58392854615012e-05,0.678,206,640,3,"D","r","CTL","CTL",8
"2024-08-25","8:20:18 AM",11,"2024-08-25_11",62,"recovery","9",19.73,0.106,0.11,0.777402087082579,0.0422782427526758,18.3877577795822,1.66752973232769e-06,25.3846872337686,2.26260350039927,11.219238027913,2.99506126100539e-05,0.596,114,282,3,"D","r","nut","NO3",9
"2024-08-25","8:25:09 AM",43,"2024-08-25_43",62,"recovery","9",24.06,0.126,0.108,0.909283515168757,0.0525946733394925,17.2885096043745,2.39935511942287e-06,26.4653491372465,2.54615792727044,10.3942292242721,4.64400370574609e-05,0.677,107,331,4,"O","r","nut","NO3",10
"2024-08-25","8:30:16 AM",31,"2024-08-25_31",62,"recovery","9",20.91,0.236,0.2,0.677755430145915,0.054609370463322,12.4109731424413,1.67064345191663e-05,30.8479640130549,4.36087003251876,7.07380953411208,0.000400033638081719,0.561,76,173,4,"K","r","nut","NH4",11
"2024-08-25","8:34:57 AM",20,"2024-08-25_20",62,"recovery","9",30.53,0.219,0.213,0.793634446648972,0.0356181130114913,22.28176563966,5.3445277848288e-07,38.472751096391,3.26318999382616,11.7899206510133,2.24924385766079e-05,0.641,174,485,4,"G","r","nut","NH4",12
"2024-08-25","8:39:47 AM",7,"2024-08-25_7",62,"recovery","9",18.47,0.014,0.023,0.610831216586011,0.0431341536317785,14.161196294715,7.74610384251595e-06,30.2452424439125,3.72183019858632,8.12644339749853,0.000186489076797866,0.455,122,224,5,"C","r","CTL","CTL",13
"2024-08-25","8:44:41 AM",36,"2024-08-25_36",62,"recovery","9",12.52,0.033,0.009,0.862547219168358,0.133874334266512,6.44296178124203,0.000661643696018007,14.5107056828667,3.01962084014099,4.80547275670187,0.00298400420699917,0.528,60,127,5,"L","r","CTL","CTL",14
"2024-08-25","8:49:13 AM",39,"2024-08-25_39",62,"recovery","9",37.24,0.193,0.184,0.772842263701612,0.0242880594730818,31.8198440084579,6.4029374635506e-08,48.1908823793815,3.07609131114138,15.6662717406462,4.28515898608292e-06,0.664,183,544,5,"M","r","nut","NO3",15
"2024-08-25","9:00:22 AM",21,"2024-08-25_21",62,"recovery","9",30.36,0.281,0.279,0.766670140384518,0.0336005289623107,22.8172044923603,4.64156137468069e-07,39.5960925343702,3.31072468037004,11.9599472493571,2.07042801515577e-05,0.641,190,529,6,"G","r","nut","NO3",16
"2024-08-25","9:09:48 AM",26,"2024-08-25_26",62,"recovery","9",25.26,0.177,0.166,0.852840233715396,0.0241165530666297,35.3632723283113,3.4082559157183e-08,29.6144556210858,1.44872242632614,20.4417734432303,8.91120933121048e-07,0.657,212,618,6,"I","r","nut","NH4",17
"2024-08-25","9:19:50 AM",38,"2024-08-25_38",62,"recovery","9",36.07,0.21,0.202,0.774685221421834,0.0282551808292181,27.4174575666049,1.5562399537624e-07,46.5645147773837,3.412734277136,13.6443423355132,9.6252422887866e-06,0.65,178,508,6,"M","r","nut","NH4",18
"2024-08-25","9:24:50 AM",46,"2024-08-25_46",62,"recovery","9",39.92,0.244,0.239,0.742339199165115,0.0303364446979494,24.4702108818735,3.06273689947868e-07,53.7744056715548,4.61603113710887,11.6494893717799,2.41054744450269e-05,0.652,71,204,7,"P","r","nut","NH4",19
"2024-08-25","9:39:47 AM",17,"2024-08-25_17",62,"recovery","9",8,0.039,0.033,3.25983003619112,826.556219513131,0.00394386970811407,0.997042107303778,2.45359078701327,622.30001668256,0.00394277795474471,0.997042926110847,0.481,165,318,7,"F","r","nut","NO3",20
"2024-08-25","9:45:50 AM",23,"2024-08-25_23",62,"recovery","9",29.17,0.179,0.177,0.719766665542554,0.0255466999552854,28.1745457065831,1.32305206393294e-07,40.5261123397299,2.76499320390548,14.6568578477835,6.33349580058346e-06,0.647,156,442,7,"H","r","nut","NO3",21
"2024-08-25","9:50:56 AM",22,"2024-08-25_22",62,"recovery","9",38.74,0.302,0.293,0.722140820351086,0.0284135944225393,25.4153279452121,2.44448667564338e-07,53.6432619811791,4.43026483610711,12.108364616034,1.92771430940076e-05,0.635,85,233,8,"H","r","nut","NH4",22
"2024-08-25","9:55:44 AM",19,"2024-08-25_19",62,"recovery","9",27.79,0.67,0.627,0.667048564860223,0.0270858010922404,24.627241505193,2.94839158715232e-07,41.6675491208224,3.28172522125794,12.6968427615187,1.46369549295455e-05,0.605,190,481,8,"G","r","CTL","CTL",23
"2024-08-25","9:59:31 AM",10,"2024-08-25_10",62,"recovery","9",30.08,0.415,0.396,0.756616077908445,0.0336646390172126,22.4750985008807,5.07727413063098e-07,39.7550145007462,3.37902318865324,11.7652387335617,2.27666455859458e-05,0.631,117,317,8,"D","r","nut","NH4",24
"2024-08-25","10:05:55 AM",30,"2024-08-25_30",62,"recovery","9",17.92,0.247,0.2,0.726198501432174,0.0595444271089721,12.1959104603217,1.8488949185588e-05,24.6779035050412,3.28326332221402,7.5162730135212,0.000287126524025914,0.568,48,111,9,"J","r","nut","NO3",25
"2024-08-25","10:10:38 AM",24,"2024-08-25_24",62,"recovery","9",19.93,0.079,0.079,0.809349666750547,0.0879104895687765,9.20651984445332,0.000253768618800613,24.6235182464403,4.34789954180912,5.66331351717355,0.00238678796373399,0.563,42,96,9,"H","r","CTL","CTL",26
"2024-08-30","8:42:15 AM",21,"2024-08-30_21",67,"recovery","14",29.95,0.273,0.273,0.708143024202668,0.0295974728663226,23.9257935095001,3.5012029917724e-07,42.2961373756123,3.44546685314695,12.2758799252359,1.78014983446403e-05,0.649,203,579,1,"G","r","nut","NO3",1
"2024-08-30","8:47:56 AM",38,"2024-08-30_38",67,"recovery","14",20.21,0.129,0.13,0.855212325264443,0.0322312332561478,26.5336519539264,1.89167322393666e-07,23.6273998878505,1.42264502497509,16.6080782437377,3.03982230657928e-06,0.634,247,674,1,"M","r","nut","NH4",2
"2024-08-30","8:54:02 AM",26,"2024-08-30_26",67,"recovery","14",7.85,0.031,0.014,0.562054033326692,0.065002010414322,8.64671768987092,0.000131858674762645,13.9640199142303,2.13612655730714,6.53707518707771,0.00061231308812449,0.585,245,591,1,"I","r","nut","NH4",3
"2024-08-30","9:01:07 AM",23,"2024-08-30_23",67,"recovery","14",24.93,0.223,0.216,0.833369357769181,0.0298991048461698,27.8727193358078,1.41076986302833e-07,29.9157897257626,1.86327514408437,16.0554869315683,3.70957792874905e-06,0.654,199,575,2,"H","r","nut","NO3",4
"2024-08-30","9:06:19 AM",24,"2024-08-30_24",67,"recovery","14",20.18,0.092,0.081,0.612066800164207,0.0215328051091253,28.424852083244,1.25510246405501e-07,32.9652379594965,2.08145338190797,15.8376057066812,4.01984808096166e-06,0.524,90,189,2,"H","r","CTL","CTL",5
"2024-08-30","9:16:41 AM",46,"2024-08-30_46",67,"recovery","14",20.51,0.217,0.184,0.95636590606058,0.0611372257669784,15.6429392086864,4.32284301227147e-06,21.4449318795167,2.11535753016806,10.1377339639663,5.35706968050661e-05,0.654,130,376,2,"P","r","nut","NH4",6
"2024-08-30","9:26:31 AM",35,"2024-08-30_35",67,"recovery","14",15.7,0.048,0.032,1.17369857481504,0.183048231691933,6.41196346977199,0.000678878338131144,13.372627449715,2.71721716368319,4.92144228604399,0.00265294748433217,0.569,28,65,3,"L","r","nut","NO3",7
"2024-08-30","9:32:35 AM",10,"2024-08-30_10",67,"recovery","14",31.39,0.337,0.337,0.757703401732135,0.0455897339221858,16.6200443947624,3.02695782120658e-06,41.4275272669358,4.82577454432709,8.58463794493583,0.000137294588671191,0.644,48,135,3,"D","r","nut","NH4",8
